Preston,Cardiff,1,3,2.37,3.25,3.1,2.2,1.66
Swansea,Luton,0,1,1.66,4,5,1.8,2
Barnsley,Millwall,0,0,2.62,3.25,2.75,2.2,1.66
Derby,Reading,2,1,2.1,3.4,3.6,2,1.8
Birmingham,Hull,3,3,1.75,3.75,4.75,1.8,2
Leeds,Fulham,3,0,1.7,3.9,4.75,1.9,1.9
Stoke,Middlesbrough,0,2,2.2,3.2,3.5,2.5,1.53
Wigan,Blackburn,2,0,2.62,3.25,2.75,2.3,1.61
Bristol City,Sheffield Weds,1,2,2.62,3.3,2.7,2.02,1.83
Nott'm Forest,Huddersfield,3,1,2.2,3.2,3.5,2.3,1.61
Millwall,Swansea,1,1,2.45,3.2,3,2.3,1.61
Barnsley,Blackburn,2,0,2.5,3.3,2.9,2.1,1.72
Cardiff,Charlton,0,0,1.83,3.5,4.5,2.1,1.72
Reading,Brentford,0,3,5,3.75,1.7,2.02,1.83
QPR,Fulham,1,2,3.3,3.4,2.2,1.98,1.88
Leeds,Luton,1,1,1.25,6,11,1.66,2.2
Wigan,Stoke,3,0,2.75,3,2.87,2.5,1.53
Preston,Derby,0,1,2.4,3.3,3,2,1.8
Birmingham,Huddersfield,0,3,2.45,3.2,3,2.1,1.72
Nott'm Forest,Bristol City,1,0,2.05,3.4,3.75,2,1.8
Sheffield Weds,West Brom,0,3,3.8,3.5,2,2.05,1.8
Hull,Middlesbrough,2,1,3.5,3.2,2.2,2.1,1.72
Charlton,Millwall,0,1,3.4,3,2.35,2.75,1.44
Derby,Nott'm Forest,1,1,2.37,3.25,3.1,2.1,1.72
Blackburn,Leeds,1,3,5.25,3.8,1.66,2.1,1.72
Brentford,Wigan,3,0,1.5,4.33,6.5,1.9,1.9
Bristol City,Cardiff,0,1,3.3,3.3,2.25,2,1.8
Fulham,Birmingham,1,0,1.72,3.8,4.75,1.9,1.9
Huddersfield,Preston,0,0,2.6,3.2,2.8,2.3,1.61
Luton,Reading,0,5,2.6,3.25,2.8,2.1,1.72
Stoke,Barnsley,4,0,2.3,3.25,3.25,2.2,1.66
Swansea,Sheffield Weds,2,1,2.2,3.3,3.4,2,1.8
Middlesbrough,QPR,0,1,2.1,3.4,3.6,2,1.8
West Brom,Hull,4,2,1.33,5.25,9.5,1.57,2.37
Nott'm Forest,Fulham,0,1,2.8,3,2.7,2.3,1.61
Brentford,Charlton,2,1,1.28,5.5,11,1.66,2.2
Luton,Barnsley,1,1,2.9,3.3,2.45,2,1.8
Reading,Huddersfield,0,0,2.62,3.3,2.7,2.1,1.72
Cardiff,Blackburn,2,3,2,3.4,3.9,2.1,1.72
Millwall,Middlesbrough,0,2,2.3,3.25,3.3,2.3,1.61
West Brom,Derby,2,0,1.8,3.5,4.75,1.8,2
Birmingham,Swansea,1,3,2.87,3.3,2.5,2,1.8
Bristol City,Hull,2,1,2.05,3.5,3.6,1.8,2.05
Wigan,QPR,1,0,2.1,3.3,3.6,2.05,1.8
Sheffield Weds,Preston,1,3,2.4,3.2,3.1,2.2,1.66
Leeds,Stoke,5,0,1.44,4.2,7.5,2,1.8
Huddersfield,Luton,0,2,1.8,3.6,4.6,2.2,1.66
Fulham,Cardiff,2,0,2,3.4,3.9,2.1,1.72
Charlton,Reading,0,1,2.62,3.3,2.7,2.2,1.66
Derby,Brentford,1,3,4.2,3.8,1.8,1.9,1.9
Barnsley,Wigan,0,0,2.5,3.4,2.8,1.8,2
Blackburn,West Brom,1,1,4.75,3.5,1.8,2,1.8
Hull,Millwall,0,1,3,3.4,2.37,2.1,1.72
Middlesbrough,Bristol City,1,3,2.05,3.5,3.6,2.1,1.72
Preston,Nott'm Forest,1,1,2.55,3.25,2.8,2.2,1.66
QPR,Sheffield Weds,0,3,2.9,3.25,2.5,1.9,1.9
Stoke,Birmingham,2,0,2,3.25,4.1,2.2,1.66
Swansea,Leeds,0,1,4.6,4,1.7,1.9,1.9
West Brom,Fulham,0,0,2,3.4,3.9,2,1.8
Reading,Middlesbrough,1,2,3,3.3,2.4,2.1,1.72
Wigan,Hull,8,0,1.8,3.7,4.5,1.9,1.9
Cardiff,Derby,2,1,2.3,3.4,3.1,2.1,1.72
Luton,QPR,1,1,2.37,3.5,2.9,1.9,1.9
Millwall,Blackburn,1,0,2.2,3.3,3.4,2.2,1.66
Sheffield Weds,Huddersfield,0,0,2.55,3.2,2.9,2.2,1.66
Brentford,Preston,1,0,1.45,4.5,7,1.8,2
Bristol City,Stoke,1,1,2.8,3.2,2.6,2.3,1.61
Birmingham,Charlton,1,1,2.3,3.25,3.25,2.1,1.72
Nott'm Forest,Swansea,2,2,2.45,3.3,2.9,2.1,1.72
Leeds,Barnsley,1,0,1.28,5.5,10,1.66,2.2
Huddersfield,West Brom,2,1,5,4,1.66,2.1,1.72
Charlton,Wigan,2,2,4,3.4,1.95,2,1.8
Stoke,Brentford,1,0,5,4,1.66,1.9,1.9
Blackburn,Reading,4,3,2.05,3.4,3.6,2,1.8
Fulham,Sheffield Weds,5,3,1.9,3.4,4.33,2,1.8
Hull,Luton,0,1,2.5,3.6,2.62,1.8,2
Middlesbrough,Cardiff,1,3,2.8,3.2,2.62,2.2,1.66
Preston,Birmingham,2,0,1.95,3.4,4,2,1.8
QPR,Millwall,4,3,3.6,3.6,2.05,1.9,1.9
Swansea,Bristol City,1,0,1.9,3.7,3.9,1.9,1.9
Derby,Leeds,1,3,4.5,3.8,1.75,1.8,2
Barnsley,Nott'm Forest,1,0,2.62,3.4,2.62,1.9,1.9
Birmingham,Derby,1,3,2.7,3.2,2.62,1.9,1.95
Brentford,Barnsley,1,2,1.36,5,8,1.66,2.2
Bristol City,Preston,1,1,2.62,3.3,2.6,1.9,1.95
Cardiff,Hull,3,0,1.36,5,7.5,1.61,2.3
Leeds,Charlton,4,0,1.65,4.2,4.5,1.61,2.3
Luton,Blackburn,3,2,1.72,3.75,4.75,1.72,2.1
Millwall,Huddersfield,4,1,2.37,3.25,3,1.9,1.9
Nott'm Forest,Stoke,1,4,2.1,3.3,3.5,2,1.8
Reading,Swansea,1,4,3.9,3.4,1.95,1.8,2
Sheffield Weds,Middlesbrough,1,2,2.2,3.4,3.2,2,1.8
West Brom,QPR,2,2,1.22,6.5,11,1.53,2.5
Wigan,Fulham,1,1,2.55,3.6,2.5,1.72,2.1
AFC Wimbledon,Rotherham,1,2,2.6,3.4,2.87,2.15,1.66
Blackpool,Bristol Rvs,2,0,2,3.5,4.2,2.2,1.65
Burton,Ipswich,0,1,2.8,3.5,2.6,2.1,1.7
Coventry,Southend,1,0,2.2,3.6,3.4,1.95,1.85
Doncaster,Gillingham,1,1,1.9,3.75,4.33,1.8,2
Lincoln,Accrington,2,0,1.95,3.75,4,2,1.8
Peterboro,Fleetwood Town,1,3,2.1,3.5,3.75,1.95,1.85
Shrewsbury,Portsmouth,1,0,3.75,3.8,2,2.1,1.7
Sunderland,Oxford,1,1,1.57,4,7,1.85,1.95
Tranmere,Rochdale,2,3,2.2,3.5,3.5,2,1.8
Wycombe,Bolton,2,0,1.28,5.75,13,1.75,2.05
Bolton,Coventry,0,0,4.75,4.2,1.5,1.67,2.15
Bristol Rvs,Wycombe,0,0,2.15,3.4,3.25,2.1,1.7
Fleetwood Town,AFC Wimbledon,2,1,1.8,3.5,4.5,2.15,1.66
Gillingham,Burton,1,2,2.8,3.4,2.4,2,1.8
Ipswich,Sunderland,1,1,2.6,3.4,2.6,2.1,1.7
Milton Keynes Dons,Shrewsbury,1,0,2,3.2,3.6,2.07,1.72
Oxford,Peterboro,1,0,2.1,3.6,3.25,1.8,2
Portsmouth,Tranmere,2,0,1.65,4,5,1.9,1.9
Rochdale,Doncaster,1,1,2.9,3.4,2.3,1.8,2
Rotherham,Lincoln,0,2,1.95,3.5,3.8,2,1.8
Southend,Blackpool,1,3,2.87,3.4,2.37,2.15,1.66
Sunderland,Portsmouth,2,1,2.5,3.4,3,2.3,1.6
AFC Wimbledon,Accrington,1,1,2.3,3.6,3.2,2.05,1.75
Blackpool,Oxford,2,1,2.25,3.5,3.4,2.25,1.61
Burton,Rotherham,0,1,2.4,3.4,3.2,2.15,1.66
Coventry,Bristol Rvs,2,0,2.1,3.4,4,2.2,1.65
Doncaster,Fleetwood Town,3,2,2.25,3.4,3.5,2.07,1.72
Lincoln,Southend,4,0,1.72,3.75,5.5,2.1,1.7
Peterboro,Ipswich,2,2,2.55,3.3,3,2.1,1.7
Shrewsbury,Rochdale,0,0,2,3.4,4.33,2.05,1.75
Tranmere,Bolton,5,0,1.28,5.25,8,1.65,2.2
Wycombe,Milton Keynes Dons,3,2,2.6,3.5,2.8,2.07,1.72
Accrington,Shrewsbury,2,3,2.8,3.4,2.62,2.1,1.7
Bristol Rvs,Tranmere,2,0,2.15,3.4,3.75,2.1,1.7
Fleetwood Town,Wycombe,1,1,2,3.5,4.2,2.05,1.75
Gillingham,Blackpool,2,2,2.9,3.4,2.6,2.05,1.75
Ipswich,AFC Wimbledon,2,1,1.72,3.8,5.5,2.07,1.72
Milton Keynes Dons,Lincoln,2,1,2.7,3.5,2.7,1.95,1.85
Oxford,Burton,2,4,2.37,3.4,3.2,2.1,1.7
Portsmouth,Coventry,3,3,1.9,3.6,4.5,2,1.8
Rochdale,Sunderland,1,2,4.33,3.5,1.95,1.95,1.85
Southend,Peterboro,0,2,3.8,3.6,2.05,1.95,1.85
Doncaster,Lincoln,2,1,2.75,3.3,2.5,1.9,1.9
Bolton,Ipswich,0,5,,,,,
Bristol Rvs,Oxford,3,1,2.7,3.3,2.55,2,1.8
Coventry,Gillingham,1,0,2,3.4,3.75,1.95,1.85
Fleetwood Town,Accrington,2,0,1.8,3.5,4.5,2,1.8
Milton Keynes Dons,Peterboro,0,4,2.37,3.4,2.87,1.8,2
Rochdale,Blackpool,0,0,2.8,3.4,2.4,2,1.8
Shrewsbury,Burton,0,0,2.55,3.3,2.7,2,1.8
Sunderland,AFC Wimbledon,3,1,1.53,4,6,1.85,1.95
Wycombe,Southend,4,3,1.83,3.4,4.5,2,1.8
Accrington,Milton Keynes Dons,2,1,2.4,3.5,2.75,1.8,2
AFC Wimbledon,Wycombe,0,0,2.87,3.5,2.3,1.95,1.85
Blackpool,Portsmouth,1,1,3,3.25,2.37,2.07,1.72
Burton,Bristol Rvs,2,0,1.8,3.5,4.5,2,1.8
Gillingham,Bolton,5,0,,,,,
Ipswich,Shrewsbury,3,0,1.8,3.8,4,2.05,1.75
Lincoln,Fleetwood Town,2,0,2.15,3.4,3.3,1.95,1.85
Oxford,Coventry,3,3,2.37,3.4,2.87,2.07,1.72
Peterboro,Sunderland,3,0,2.55,3.3,2.62,1.8,2
Rotherham,Tranmere,1,1,1.61,3.8,5.5,2.1,1.7
Southend,Rochdale,0,3,2.62,3.4,2.55,1.95,1.85
Milton Keynes Dons,AFC Wimbledon,2,1,1.9,3.75,4.2,1.8,2
Doncaster,Rotherham,2,1,2.9,3.6,2.5,1.85,1.95
Bristol Rvs,Accrington,3,3,2.2,3.5,3.5,1.95,1.85
Coventry,Blackpool,3,2,2.2,3.4,3.6,2.2,1.65
Fleetwood Town,Oxford,2,1,2.2,3.4,3.6,2.05,1.75
Tranmere,Gillingham,2,2,2.5,3.6,2.9,1.85,1.95
Wycombe,Lincoln,3,1,2.75,3.4,2.75,2.07,1.72
Accrington,Sunderland,1,3,3.6,3.8,2.05,1.8,2
AFC Wimbledon,Shrewsbury,1,1,3.1,3.5,2.37,2.15,1.66
Blackpool,Milton Keynes Dons,0,3,2,3.8,3.8,1.8,2
Burton,Coventry,0,0,2.2,3.75,3.3,1.95,1.85
Gillingham,Wycombe,2,0,2.62,3.5,2.8,1.85,1.95
Ipswich,Doncaster,0,0,1.85,3.75,4.5,1.95,1.85
Lincoln,Bristol Rvs,0,1,2,3.6,4,2,1.8
Oxford,Tranmere,3,0,1.85,3.75,4.5,1.9,1.9
Peterboro,Rochdale,6,0,1.72,4,5,1.8,2
Rotherham,Bolton,6,1,1.57,4,5.5,1.7,2.1
Southend,Fleetwood Town,3,3,4,3.6,1.95,1.85,1.95
Bristol Rvs,Gillingham,1,1,2.15,3.6,3.5,1.95,1.85
Coventry,AFC Wimbledon,2,1,1.61,4.2,6,1.8,2
Doncaster,Blackpool,0,1,2.2,3.5,3.5,1.85,1.95
Milton Keynes Dons,Ipswich,0,1,3.1,3.75,2.3,1.8,2
Portsmouth,Burton,2,2,1.95,3.6,4.33,1.8,2
Rochdale,Lincoln,1,1,3.2,3.6,2.3,1.85,1.95
Shrewsbury,Southend,4,3,1.66,4,5.75,2.05,1.75
Sunderland,Rotherham,1,1,2,3.75,3.8,1.72,2.07
Tranmere,Peterboro,2,2,4,3.8,1.95,1.85,1.95
Wycombe,Accrington,1,1,1.83,3.8,4.6,1.7,2.1
Bolton,Oxford,0,0,9,5.5,1.36,1.47,2.6
Accrington,Blackpool,1,1,3,3.4,2.5,1.8,2
AFC Wimbledon,Bristol Rvs,1,3,2.87,3.4,2.6,2.1,1.7
Bolton,Sunderland,1,1,7,4.4,1.44,1.55,2.37
Doncaster,Peterboro,2,0,2.55,3.5,2.9,1.7,2.1
Fleetwood Town,Rochdale,2,1,1.61,4.2,6,1.8,2
Gillingham,Ipswich,0,1,3.4,3.5,2.25,1.95,1.85
Lincoln,Oxford,0,6,2.3,3.5,3.3,1.9,1.9
Milton Keynes Dons,Southend,0,1,1.65,4.2,5.5,1.7,2.1
Rotherham,Shrewsbury,0,0,2,3.5,4.2,1.95,1.85
Tranmere,Burton,2,1,3.5,3.4,2.25,1.95,1.85
Wycombe,Portsmouth,1,0,3,3.5,2.45,1.95,1.85
Blackpool,Lincoln,2,1,2.3,3.5,3.25,2,1.8
Bristol Rvs,Rotherham,1,0,2.8,3.5,2.6,1.85,1.95
Coventry,Doncaster,1,1,2.25,3.4,3.5,1.9,1.9
Ipswich,Tranmere,4,1,1.61,4.2,6,1.85,1.95
Oxford,Gillingham,3,0,1.9,3.75,4.2,1.8,2
Peterboro,AFC Wimbledon,3,2,1.53,4.5,6.5,1.75,2.05
Portsmouth,Bolton,1,0,1.28,5.5,10,1.7,2.1
Rochdale,Wycombe,0,3,3,3.5,2.45,1.85,1.95
Shrewsbury,Fleetwood Town,0,3,3,3.5,2.45,2.1,1.7
Southend,Accrington,0,1,3,3.6,2.4,1.8,2
Sunderland,Milton Keynes Dons,2,1,1.66,3.8,6,1.66,2.15
Accrington,Oxford,2,2,3.4,3.5,2.25,1.72,2.07
AFC Wimbledon,Rochdale,3,2,2.5,3.3,3.1,1.95,1.85
Doncaster,Portsmouth,1,2,2.6,3.75,2.7,1.9,1.9
Fleetwood Town,Ipswich,0,1,2.37,3.4,3.2,2.15,1.66
Gillingham,Southend,3,1,1.72,4.2,4.75,1.8,2
Lincoln,Sunderland,2,0,3.25,3.4,2.37,2,1.8
Milton Keynes Dons,Burton,0,3,3,3.4,2.5,1.75,2.05
Rotherham,Coventry,4,0,2.37,3.5,3.1,1.85,1.95
Tranmere,Shrewsbury,0,1,2.7,3.4,2.75,2,1.8
Wycombe,Peterboro,3,3,2.8,3.75,2.5,1.75,2.05
Bolton,Blackpool,0,0,3.75,3.6,1.83,1.8,2
Blackpool,Rotherham,1,2,2.7,3.4,2.75,1.95,1.85
Bristol Rvs,Milton Keynes Dons,1,0,2.05,3.6,3.8,1.8,2
Oxford,Doncaster,3,0,2.15,3.5,3.6,1.8,2
Peterboro,Lincoln,2,0,1.9,3.75,4.33,1.8,2
Portsmouth,Gillingham,0,0,1.7,4,5.5,1.85,1.95
Rochdale,Accrington,2,1,2.9,3.6,2.5,1.66,2.15
Southend,AFC Wimbledon,1,4,2.87,3.4,2.6,1.9,1.9
Coventry,Tranmere,0,1,1.72,3.8,5.5,1.9,1.9
Lincoln,Shrewsbury,0,0,2.3,3.5,3.25,2.05,1.75
Tranmere,Southend,1,1,1.8,4,4.5,1.9,1.9
AFC Wimbledon,Portsmouth,1,0,3.8,3.75,2,1.85,1.95
Bolton,Rochdale,1,3,2.8,3.6,2.55,1.95,1.85
Doncaster,Bristol Rvs,2,0,2.1,3.5,3.75,1.95,1.85
Fleetwood Town,Burton,4,1,2.15,3.6,3.5,1.85,1.95
Gillingham,Peterboro,1,2,4,3.6,2,1.8,2
Milton Keynes Dons,Coventry,0,0,3.4,3.6,2.2,1.85,1.95
Rotherham,Oxford,1,2,2.3,3.6,3.2,1.8,2
Wycombe,Sunderland,1,0,2.75,3.4,2.7,1.9,1.9
Accrington,Ipswich,2,0,3.6,3.5,2.15,1.8,2
Blackpool,Wycombe,1,1,2.35,3.6,3.1,2.05,1.75
Bristol Rvs,Bolton,0,2,1.53,4.2,5.75,1.8,2
Burton,AFC Wimbledon,1,0,1.53,4.5,6.5,1.7,2.1
Portsmouth,Lincoln,1,0,1.85,3.8,4.5,2.05,1.75
Rochdale,Milton Keynes Dons,2,0,2.37,3.7,3,1.85,1.95
Shrewsbury,Gillingham,1,1,2.1,3.5,3.8,2.07,1.72
Southend,Doncaster,1,7,4.33,4,1.83,1.7,2.1
Sunderland,Tranmere,5,0,1.5,4.5,7.5,1.72,2.07
Coventry,Fleetwood Town,2,1,2.45,3.4,3.1,2.07,1.72
Ipswich,Rotherham,0,2,2.15,3.6,3.5,1.95,1.85
Peterboro,Accrington,4,0,1.66,4.1,5.5,1.57,2.35
Accrington,Gillingham,0,1,2.15,3.8,3.4,1.72,2.07
Bristol Rvs,Portsmouth,2,2,3.2,3.4,2.37,2.07,1.72
Burton,Blackpool,0,0,2,3.6,4,1.95,1.85
Fleetwood Town,Milton Keynes Dons,1,0,1.61,4.33,5.75,1.72,2.07
Oxford,Rochdale,3,0,1.53,4.5,6.5,1.66,2.15
Peterboro,Coventry,2,2,1.95,3.8,4,1.8,2
Rotherham,Wycombe,0,1,2,3.6,4,1.85,1.95
Shrewsbury,Sunderland,1,0,3.4,3.4,2.3,2.1,1.7
Southend,Ipswich,1,3,6.5,4.5,1.53,1.8,2
AFC Wimbledon,Lincoln,1,1,3.4,3.5,2.25,2,1.8
Blackpool,Peterboro,4,3,2.9,3.5,2.5,1.8,2
Bolton,Fleetwood Town,2,1,3.75,3.6,1.9,1.65,2.2
Coventry,Accrington,0,0,1.85,3.75,4.5,1.85,1.95
Doncaster,Burton,2,2,2.4,3.6,3,1.75,2.05
Gillingham,Rotherham,0,3,3,3.4,2.5,1.8,2
Milton Keynes Dons,Tranmere,1,3,2.15,3.5,3.6,1.85,1.95
Portsmouth,Oxford,1,1,2.5,3.4,3,1.85,1.95
Rochdale,Bristol Rvs,1,2,2.62,3.4,2.87,2.07,1.72
Sunderland,Southend,1,0,1.33,5.5,11,1.6,2.3
Wycombe,Shrewsbury,1,0,2.15,3.6,3.5,2.1,1.7
Portsmouth,Southend,4,1,1.3,5.75,11,1.61,2.25
Rochdale,Ipswich,0,1,4.2,3.8,1.9,1.8,2
Shrewsbury,Peterboro,1,0,3.2,3.6,2.3,1.8,2
Blackpool,AFC Wimbledon,2,0,1.75,4,5,1.8,2
Bolton,Milton Keynes Dons,1,0,2.6,3.5,2.8,2,1.8
Coventry,Rochdale,2,1,1.65,4.2,5.5,1.8,2
Gillingham,Lincoln,1,0,2.7,3.4,2.75,2.07,1.72
Rotherham,Accrington,1,0,1.8,3.9,4.75,1.8,2
Tranmere,Wycombe,0,2,3.2,3.6,2.3,1.9,1.9
Accrington,Bolton,7,1,2.05,3.6,3.8,1.95,1.85
AFC Wimbledon,Gillingham,1,0,3.2,3.4,2.37,2.1,1.7
Fleetwood Town,Tranmere,2,1,1.57,4.33,6.5,1.7,2.1
Ipswich,Blackpool,2,2,2.05,3.5,4,2.05,1.75
Milton Keynes Dons,Rotherham,2,3,4.5,3.9,1.83,1.85,1.95
Peterboro,Burton,1,0,2,3.8,3.75,1.57,2.35
Rochdale,Portsmouth,0,3,4.33,4,1.83,1.9,1.9
Shrewsbury,Bristol Rvs,3,4,2.25,3.3,3.6,2.3,1.6
Southend,Oxford,0,4,6,4.5,1.57,1.6,2.3
Sunderland,Coventry,1,1,2.05,3.5,4,2.05,1.75
Wycombe,Doncaster,1,0,2.4,3.5,3.1,1.95,1.85
Ipswich,Wycombe,0,0,1.95,3.6,4.33,2.1,1.7
Portsmouth,Rotherham,3,2,2.05,3.6,3.8,2,1.8
Sunderland,Burton,1,2,2.15,3.4,3.7,1.95,1.85
Burton,Southend,1,1,1.33,6,9.5,1.5,2.5
Blackpool,Fleetwood Town,3,1,2.4,3.5,3.1,2,1.8
Bolton,AFC Wimbledon,2,2,2.3,3.5,3.3,2.05,1.75
Bristol Rvs,Southend,4,2,1.53,4.33,7,1.8,2
Burton,Lincoln,0,2,1.95,3.75,4,2,1.8
Coventry,Ipswich,1,1,2.45,3.4,3.1,2.1,1.7
Doncaster,Milton Keynes Dons,1,1,1.61,4.33,5.75,1.65,2.2
Gillingham,Sunderland,1,0,3,3.4,2.5,2.05,1.75
Oxford,Shrewsbury,0,0,1.72,4,5,1.95,1.85
Portsmouth,Peterboro,2,2,2.05,3.75,3.75,1.72,2.07
Rotherham,Rochdale,0,1,1.6,4.33,6,1.65,2.2
Tranmere,Accrington,1,1,2.7,3.6,2.62,1.85,1.95
Accrington,Portsmouth,4,1,3.5,3.5,2.2,1.85,1.95
AFC Wimbledon,Doncaster,2,1,3.75,3.6,2.1,2,1.8
Fleetwood Town,Gillingham,1,1,1.83,3.5,4.33,2.05,1.75
Ipswich,Bristol Rvs,1,2,1.9,3.75,4.33,2.05,1.75
Lincoln,Tranmere,1,0,1.72,3.75,5.5,2.05,1.75
Milton Keynes Dons,Oxford,1,0,4,3.75,1.95,1.8,2
Peterboro,Bolton,1,0,1.44,5.25,7,1.6,2.3
Shrewsbury,Coventry,2,1,2.87,3.3,2.7,2.25,1.61
Southend,Rotherham,2,2,6.5,4.33,1.57,1.61,2.25
Sunderland,Blackpool,1,1,2.15,3.4,3.8,2.25,1.61
Wycombe,Burton,2,0,2.4,3.4,3.2,2.05,1.75
Gillingham,Milton Keynes Dons,3,1,1.95,3.6,4.2,2.15,1.66
Blackpool,Shrewsbury,0,1,2.2,3.4,3.6,2.25,1.61
Bolton,Southend,3,2,1.9,3.5,4,1.75,2.05
Bristol Rvs,Peterboro,0,0,3,3.6,2.4,1.7,2.1
Burton,Rochdale,3,1,1.65,3.9,6,1.8,2
Coventry,Lincoln,1,0,2,3.5,4.2,2.25,1.61
Doncaster,Accrington,1,1,2.2,3.6,3.4,1.72,2.07
Oxford,Wycombe,1,0,2.2,3.4,3.6,2.05,1.75
Portsmouth,Ipswich,1,0,2.2,3.4,3.6,2,1.8
Rotherham,Fleetwood Town,2,2,2.15,3.6,3.5,1.85,1.95
Tranmere,AFC Wimbledon,1,0,2.2,3.4,3.6,1.85,1.95
Blackpool,Accrington,0,1,2.4,3.4,3.1,1.95,1.85
Bristol Rvs,AFC Wimbledon,1,2,1.75,4,5,1.8,2
Burton,Tranmere,4,2,1.57,4.2,6.5,1.85,1.95
Ipswich,Gillingham,0,0,1.9,3.5,4.75,2.25,1.61
Oxford,Lincoln,1,0,1.8,3.6,5.25,2,1.8
Peterboro,Doncaster,0,3,2.05,3.75,3.75,1.65,2.2
Portsmouth,Wycombe,2,0,1.85,3.6,4.75,2.05,1.75
Rochdale,Fleetwood Town,2,3,5,3.75,1.83,2,1.8
Shrewsbury,Rotherham,1,2,2.9,3.3,2.62,2.1,1.7
Southend,Milton Keynes Dons,2,2,3.3,3.6,2.25,1.8,2
Sunderland,Bolton,0,0,1.45,4.5,6.5,1.72,2.07
Gillingham,Rochdale,1,0,1.83,3.9,4.5,1.85,1.95
Accrington,Burton,2,0,2.6,3.4,2.87,1.75,2.05
AFC Wimbledon,Oxford,1,2,4.5,3.9,1.83,1.8,2
Bolton,Shrewsbury,1,1,3.2,3.25,2.25,2.35,1.57
Doncaster,Sunderland,1,2,2.55,3.5,2.9,1.95,1.85
Fleetwood Town,Bristol Rvs,0,0,1.72,3.8,5.5,2.05,1.75
Lincoln,Ipswich,5,3,2.87,3.4,2.6,2.35,1.57
Milton Keynes Dons,Portsmouth,3,1,4.5,3.8,1.85,1.9,1.9
Rotherham,Peterboro,4,0,2.37,3.6,3.1,1.66,2.15
Tranmere,Blackpool,1,1,3.2,3.4,2.4,2.05,1.75
Wycombe,Coventry,1,4,2.6,3.4,2.9,2.1,1.7
Accrington,Rochdale,1,2,1.61,3.8,5.5,1.66,2.15
AFC Wimbledon,Southend,1,1,1.9,3.8,3.5,1.75,2.05
Bolton,Burton,3,4,3.6,3.5,2,2,1.8
Doncaster,Oxford,1,0,2.45,3.5,3,1.95,1.85
Fleetwood Town,Sunderland,1,1,2.1,3.2,3.75,2.15,1.66
Gillingham,Portsmouth,1,1,2.8,3.25,2.5,2.05,1.75
Lincoln,Peterboro,2,1,3,3.25,2.37,1.85,1.95
Milton Keynes Dons,Bristol Rvs,3,0,2.5,3.4,2.8,1.75,2.05
Rotherham,Blackpool,2,1,2,3.5,3.6,1.95,1.85
Tranmere,Coventry,1,4,3.5,3.6,2,1.85,1.95
Wycombe,Ipswich,1,1,2.3,3.2,3.1,2.15,1.66
Sunderland,Lincoln,3,1,1.85,3.6,4.75,2.25,1.61
Doncaster,Shrewsbury,2,0,2.3,3.4,3.4,2.15,1.66
Bristol Rvs,Doncaster,0,2,3.1,3.4,2.45,1.85,1.95
Burton,Fleetwood Town,1,0,2.6,3.4,2.87,1.9,1.9
Coventry,Milton Keynes Dons,1,1,1.65,4.2,5.5,1.8,2
Ipswich,Accrington,4,1,2.3,3.5,3.25,1.9,1.9
Oxford,Rotherham,1,3,2.25,3.75,3.2,1.8,2
Peterboro,Gillingham,0,0,2.25,3.5,3.4,2.1,1.7
Portsmouth,AFC Wimbledon,2,1,1.5,4.5,7.5,1.75,2.05
Rochdale,Bolton,2,0,2.1,3.4,3.4,1.8,2
Shrewsbury,Lincoln,1,1,2.5,3.3,3.1,2.4,1.53
Southend,Tranmere,0,0,2.7,3.6,2.62,1.7,2.1
Sunderland,Wycombe,4,0,1.9,3.6,4.5,2.05,1.75
Burton,Milton Keynes Dons,1,0,1.72,3.8,5.5,1.8,2
Lincoln,Bolton,5,1,1.53,4.33,7,1.95,1.85
Oxford,Ipswich,0,0,2.1,3.5,3.8,2,1.8
Accrington,Southend,1,2,1.53,4.5,6.5,1.6,2.3
AFC Wimbledon,Peterboro,1,0,3.8,3.75,2,1.72,2.07
Bolton,Portsmouth,0,1,5.5,3.8,1.6,1.85,1.95
Doncaster,Coventry,0,1,2.62,3.5,2.8,1.85,1.95
Fleetwood Town,Shrewsbury,2,2,1.9,3.5,4.75,2.4,1.53
Gillingham,Oxford,1,1,2.62,3.5,2.8,2.15,1.66
Lincoln,Blackpool,1,0,2.2,3.4,3.6,2.3,1.6
Milton Keynes Dons,Sunderland,0,1,4,3.6,2,1.95,1.85
Rotherham,Bristol Rvs,3,0,1.44,5,7.5,1.7,2.1
Tranmere,Ipswich,1,2,4.2,3.5,2,2,1.8
Wycombe,Rochdale,2,1,1.75,3.9,5,1.8,2
Peterboro,Wycombe,4,0,2.2,3.6,3.4,1.8,2
Sunderland,Doncaster,0,0,1.8,3.75,5,2,1.8
Bristol Rvs,Fleetwood Town,0,0,4,3.6,2,1.95,1.85
Burton,Accrington,1,1,2,3.6,4,1.75,2.05
Ipswich,Lincoln,1,0,2.05,3.6,3.8,2.35,1.57
Peterboro,Rotherham,2,1,3,3.6,2.4,1.7,2.1
Rochdale,Gillingham,2,2,3.75,3.25,2.2,2.2,1.65
Accrington,Peterboro,0,2,2.7,3.6,2.65,1.8,2
AFC Wimbledon,Burton,2,2,3.8,3.8,2,1.85,1.95
Doncaster,Southend,3,1,1.45,4.5,8.5,1.7,2.1
Fleetwood Town,Coventry,0,0,2.6,3.4,2.87,2.1,1.7
